Frame,Body Part,X,Y,UPDRS_gait
7167,RElbow,278,117,1
7167,RWrist,278,164,1
7167,LShoulder,320,78,1
7167,LElbow,333,117,1
7167,RHip,292,180,1
7167,RKnee,292,242,1
7167,RAnkle,306,305,1
7167,LHip,320,180,1
7167,LKnee,306,250,1
7167,REye,278,46,1
7167,LEye,278,46,1
7167,REar,264,46,1
7167,LEar,292,46,1
7167,Background,612,336,1
7168,Nose,278,46,1
7168,Neck,306,78,1
7168,RShoulder,278,78,1
7168,RElbow,278,117,1
7168,RWrist,278,164,1
7168,LShoulder,320,78,1
7168,LElbow,333,117,1
7168,RHip,292,180,1
7168,RKnee,292,242,1
7168,RAnkle,306,305,1
7168,LHip,320,180,1
7168,LKnee,306,242,1
7168,REye,278,46,1
7168,LEye,278,46,1
7168,REar,264,46,1
7168,LEar,292,46,1
7168,Background,612,336,1
7169,Nose,278,46,1
7169,Neck,306,78,1
7169,RShoulder,278,78,1
7169,RElbow,278,117,1
7169,RWrist,278,164,1
7169,LShoulder,320,78,1
7169,LElbow,333,117,1
7169,RHip,292,172,1
7169,RKnee,292,250,1
7169,RAnkle,306,313,1
7169,LHip,320,172,1
7169,LKnee,306,250,1
7169,REye,278,46,1
7169,LEye,278,46,1
7169,REar,264,46,1
7169,LEar,306,46,1
7169,Background,612,336,1
7170,Nose,278,46,1
7170,Neck,306,78,1
7170,RShoulder,278,78,1
7170,RElbow,278,117,1
7170,RWrist,278,164,1
7170,LShoulder,320,78,1
7170,LElbow,333,117,1
7170,RHip,292,172,1
7170,RKnee,292,242,1
7170,RAnkle,306,313,1
7170,LHip,320,172,1
7170,LKnee,306,250,1
7170,REye,278,46,1
7170,LEye,278,46,1
7170,LEar,292,46,1
7170,Background,612,336,1
7171,Nose,278,46,1
7171,Neck,306,78,1
7171,RShoulder,278,78,1
7171,RElbow,278,117,1
7171,RWrist,278,164,1
7171,LShoulder,320,78,1
7171,LElbow,333,117,1
7171,RHip,292,172,1
7171,RKnee,292,250,1
7171,RAnkle,306,313,1
7171,LHip,320,172,1
7171,LKnee,306,250,1
7171,REye,278,46,1
7171,LEye,278,46,1
7171,REar,264,46,1
7171,LEar,306,46,1
7171,Background,612,336,1
7172,Nose,278,46,1
7172,Neck,306,78,1
7172,RShoulder,278,78,1
7172,RElbow,278,117,1
7172,RWrist,278,164,1
7172,LShoulder,320,78,1
7172,LElbow,333,117,1
7172,RHip,292,172,1
7172,RKnee,292,242,1
7172,RAnkle,306,313,1
7172,LHip,320,172,1
7172,LKnee,306,250,1
7172,REye,278,46,1
7172,LEye,278,46,1
7172,REar,264,46,1
7172,LEar,306,46,1
7172,Background,612,336,1
7173,Nose,278,46,1
7173,Neck,306,78,1
7173,RShoulder,278,78,1
7173,RElbow,278,117,1
7173,RWrist,278,164,1
7173,LShoulder,320,78,1
7173,LElbow,333,117,1
7173,RHip,292,172,1
7173,RKnee,292,242,1
7173,RAnkle,306,313,1
7173,LHip,320,172,1
7173,LKnee,306,242,1
7173,REye,278,46,1
7173,LEye,278,46,1
7173,REar,264,46,1
7173,LEar,292,46,1
7173,Background,612,336,1
7174,Nose,278,46,1
7174,Neck,306,78,1
7174,RShoulder,278,78,1
7174,RElbow,278,117,1
7174,RWrist,278,164,1
7174,LShoulder,320,78,1
7174,LElbow,333,117,1
7174,RHip,292,172,1
7174,RKnee,292,242,1
7174,RAnkle,306,313,1
7174,LHip,320,172,1
7174,LKnee,306,250,1
7174,REye,278,46,1
7174,LEye,292,46,1
7174,REar,264,46,1
7174,LEar,306,46,1
7174,Background,612,336,1
7175,Nose,278,46,1
7175,Neck,306,78,1
7175,RShoulder,278,78,1
7175,RElbow,278,117,1
7175,LShoulder,320,78,1
7175,LElbow,333,117,1
7175,RHip,292,172,1
7175,RKnee,292,242,1
7175,RAnkle,306,313,1
7175,LHip,306,172,1
7175,LKnee,306,242,1
7175,REye,278,46,1
7175,LEye,278,46,1
7175,REar,264,46,1
7175,LEar,306,46,1
7175,Background,612,336,1
7176,Nose,278,46,1
7176,Neck,306,78,1
7176,RShoulder,278,78,1
7176,RElbow,278,117,1
7176,LShoulder,320,78,1
7176,LElbow,333,117,1
7176,RHip,292,172,1
7176,RKnee,292,242,1
7176,RAnkle,306,313,1
7176,LHip,320,172,1
7176,LKnee,306,250,1
7176,REye,278,39,1
7176,LEye,292,39,1
7176,REar,264,46,1
7176,LEar,306,46,1
7176,Background,612,336,1
7177,Nose,278,46,1
7177,Neck,306,78,1
7177,RShoulder,278,78,1
7177,RElbow,278,117,1
7177,LShoulder,320,78,1
7177,LElbow,333,117,1
7177,RHip,292,172,1
7177,RKnee,292,242,1
7177,RAnkle,306,313,1
7177,LHip,306,172,1
7177,LKnee,306,250,1
7177,REye,278,46,1
7177,LEye,292,39,1
7177,REar,264,46,1
7177,LEar,306,46,1
7177,Background,612,336,1
7178,Nose,278,46,1
7178,Neck,306,78,1
7178,RShoulder,278,78,1
7178,RElbow,278,117,1
7178,LShoulder,320,78,1
7178,LElbow,347,117,1
7178,RHip,292,172,1
7178,RKnee,292,242,1
7178,RAnkle,306,313,1
7178,LHip,320,172,1
7178,LKnee,306,250,1
7178,REye,278,39,1
7178,LEye,292,39,1
7178,REar,264,46,1
7178,LEar,306,46,1
7178,Background,612,336,1
7179,Nose,278,46,1
7179,Neck,306,78,1
7179,RShoulder,278,78,1
7179,RElbow,278,117,1
7179,RWrist,278,164,1
7179,LShoulder,320,78,1
7179,LElbow,347,117,1
7179,RHip,292,172,1
7179,RKnee,292,242,1
7179,RAnkle,306,313,1
7179,LHip,306,172,1
7179,LKnee,306,242,1
7179,REye,278,39,1
7179,LEye,278,39,1
7179,REar,278,46,1
7179,LEar,306,46,1
7179,Background,612,336,1
7180,Nose,278,46,1
7180,Neck,306,78,1
7180,RShoulder,278,78,1
7180,RElbow,278,117,1
7180,LShoulder,320,78,1
7180,LElbow,347,117,1
7180,RHip,292,172,1
7180,RKnee,292,242,1
7180,RAnkle,306,313,1
7180,LHip,306,172,1
7180,LKnee,306,242,1
7180,REye,278,39,1
7180,LEye,292,39,1
7180,REar,278,46,1
7180,LEar,306,46,1
7180,Background,612,336,1
7181,Nose,278,46,1
7181,Neck,306,78,1
7181,RShoulder,278,78,1
7181,RElbow,278,125,1
7181,RWrist,278,164,1
7181,LShoulder,320,78,1
7181,LElbow,347,117,1
7181,RHip,292,172,1
7181,RKnee,292,242,1
7181,RAnkle,306,313,1
7181,LHip,320,172,1
7181,LKnee,306,242,1
7181,REye,278,39,1
7181,LEye,292,39,1
7181,REar,278,46,1
7181,LEar,306,46,1
7181,Background,612,336,1
7182,Nose,278,46,1
7182,Neck,306,78,1
7182,RShoulder,278,78,1
7182,RElbow,278,125,1
7182,RWrist,278,164,1
7182,LShoulder,320,78,1
7182,LElbow,347,117,1
7182,RHip,292,172,1
7182,RKnee,292,242,1
7182,RAnkle,306,313,1
7182,LHip,320,172,1
7182,LKnee,306,242,1
7182,REye,278,39,1
7182,LEye,292,39,1
7182,REar,278,46,1
7182,LEar,306,46,1
7182,Background,612,336,1
7183,Nose,278,46,1
7183,Neck,306,78,1
7183,RShoulder,278,78,1
7183,RElbow,278,125,1
7183,RWrist,278,164,1
7183,LShoulder,320,78,1
7183,LElbow,347,117,1
7183,RHip,292,172,1
7183,RKnee,278,234,1
7183,RAnkle,306,313,1
7183,LHip,320,172,1
7183,LKnee,306,242,1
7183,REye,278,39,1
7183,LEye,278,39,1
7183,LEar,306,46,1
7183,Background,612,336,1
7184,Nose,278,46,1
7184,Neck,306,78,1
7184,RShoulder,278,78,1
7184,RElbow,278,125,1
7184,RWrist,278,164,1
7184,LShoulder,320,78,1
7184,LElbow,347,117,1
7184,RHip,292,172,1
7184,RKnee,278,234,1
7184,RAnkle,306,313,1
7184,LHip,320,172,1
7184,LKnee,306,242,1
7184,REye,278,39,1
7184,LEye,292,39,1
7184,LEar,306,46,1
7184,Background,612,336,1
7185,Nose,278,46,1
7185,Neck,306,78,1
7185,RShoulder,278,78,1
7185,RElbow,278,125,1
7185,RWrist,278,164,1
7185,LShoulder,320,78,1
7185,LElbow,347,117,1
7185,RHip,292,172,1
7185,RKnee,278,234,1
7185,RAnkle,306,313,1
7185,LHip,320,172,1
7185,LKnee,306,242,1
7185,REye,278,46,1
7185,LEye,292,39,1
7185,REar,278,46,1
7185,LEar,306,46,1
7185,Background,612,336,1
7186,Nose,278,46,1
7186,Neck,306,78,1
7186,RShoulder,278,78,1
7186,RElbow,278,125,1
7186,RWrist,278,164,1
7186,LShoulder,320,78,1
7186,LElbow,347,117,1
7186,RHip,292,172,1
7186,RKnee,278,234,1
7186,RAnkle,306,313,1
7186,LHip,320,172,1
7186,LKnee,306,242,1
7186,LAnkle,320,313,1
7186,REye,278,46,1
7186,LEye,292,39,1
7186,REar,278,46,1
7186,LEar,306,46,1
7186,Background,612,336,1
7187,Nose,278,46,1
7187,Neck,306,78,1
7187,RShoulder,278,78,1
7187,RElbow,278,125,1
7187,RWrist,278,164,1
7187,LShoulder,320,78,1
7187,LElbow,333,117,1
7187,RHip,292,172,1
7187,RKnee,278,234,1
7187,RAnkle,306,313,1
7187,LHip,320,172,1
7187,LKnee,306,242,1
7187,LAnkle,320,313,1
7187,REye,278,46,1
7187,LEye,292,46,1
7187,REar,278,46,1
7187,LEar,306,46,1
7187,Background,612,336,1
7188,Nose,278,46,1
7188,Neck,306,78,1
7188,RShoulder,278,78,1
7188,RElbow,278,125,1
7188,RWrist,278,164,1
7188,LShoulder,320,78,1
7188,LElbow,333,117,1
7188,RHip,292,172,1
7188,RKnee,278,234,1
7188,RAnkle,306,313,1
7188,LHip,320,172,1
7188,LKnee,306,242,1
7188,LAnkle,320,313,1
7188,REye,278,46,1
7188,LEye,292,46,1
7188,REar,278,46,1
7188,LEar,306,46,1
7188,Background,612,336,1
7189,Nose,278,46,1
7189,Neck,306,78,1
7189,RShoulder,278,78,1
7189,RElbow,278,117,1
7189,RWrist,278,164,1
7189,LShoulder,320,78,1
7189,LElbow,347,117,1
7189,RHip,292,172,1
7189,RKnee,278,234,1
7189,RAnkle,306,313,1
7189,LHip,320,172,1
7189,LKnee,306,242,1
7189,LAnkle,320,313,1
7189,REye,278,46,1
7189,LEye,292,46,1
7189,REar,278,46,1
7189,LEar,306,46,1
7189,Background,612,336,1
7190,Nose,278,46,1
7190,Neck,306,78,1
7190,RShoulder,278,78,1
7190,RElbow,278,117,1
7190,RWrist,278,164,1
7190,LShoulder,320,78,1
7190,LElbow,347,117,1
7190,RHip,292,180,1
7190,RKnee,292,242,1
7190,RAnkle,306,313,1
7190,LHip,320,180,1
7190,LKnee,306,242,1
7190,LAnkle,320,313,1
7190,REye,278,46,1
7190,LEye,292,39,1
7190,REar,278,46,1
7190,LEar,306,46,1
7190,Background,612,336,1
7191,Nose,278,46,1
7191,Neck,306,78,1
7191,RShoulder,278,78,1
7191,RElbow,278,117,1
7191,LShoulder,320,78,1
7191,LElbow,347,117,1
7191,RHip,292,180,1
7191,RKnee,278,234,1
7191,RAnkle,306,313,1
7191,LHip,320,180,1
7191,LKnee,306,242,1
7191,LAnkle,320,313,1
7191,REye,278,46,1
7191,LEye,292,39,1
7191,REar,278,46,1
7191,LEar,306,46,1
7191,Background,612,336,1
7192,Nose,278,46,1
7192,Neck,306,78,1
7192,RShoulder,278,78,1
7192,RElbow,278,117,1
7192,RWrist,278,164,1
7192,LShoulder,320,78,1
7192,LElbow,347,117,1
7192,RHip,292,180,1
7192,RKnee,278,234,1
7192,RAnkle,306,313,1
7192,LHip,320,180,1
7192,LKnee,306,242,1
7192,LAnkle,320,313,1
7192,REye,278,46,1
7192,LEye,292,39,1
7192,REar,278,46,1
7192,LEar,306,46,1
7192,Background,612,336,1
7193,Nose,292,46,1
7193,Neck,306,78,1
7193,RShoulder,278,78,1
7193,RElbow,278,117,1
7193,LShoulder,320,78,1
7193,LElbow,347,117,1
7193,RHip,292,180,1
7193,RKnee,278,234,1
7193,RAnkle,306,313,1
7193,LHip,320,180,1
7193,LKnee,306,242,1
7193,LAnkle,320,313,1
7193,REye,278,46,1
7193,LEye,292,39,1
7193,REar,278,46,1
7193,LEar,306,46,1
7193,Background,612,336,1
7194,Nose,292,46,1
7194,Neck,306,78,1
7194,RShoulder,278,78,1
7194,RElbow,278,117,1
7194,LShoulder,320,78,1
7194,LElbow,347,117,1
7194,RHip,292,180,1
7194,RKnee,278,234,1
7194,RAnkle,306,313,1
7194,LHip,320,180,1
7194,LKnee,306,242,1
7194,LAnkle,320,313,1
7194,REye,278,46,1
7194,LEye,292,39,1
7194,REar,278,46,1
7194,LEar,306,46,1
7194,Background,612,336,1
7195,Nose,292,46,1
7195,Neck,306,78,1
7195,RShoulder,278,78,1
7195,RElbow,278,117,1
7195,LShoulder,320,78,1
7195,LElbow,347,117,1
7195,RHip,292,180,1
7195,RKnee,278,234,1
7195,RAnkle,306,313,1
7195,LHip,320,180,1
7195,LKnee,306,242,1
7195,LAnkle,320,313,1
7195,REye,278,46,1
7195,LEye,292,39,1
7195,REar,278,46,1
7195,LEar,306,46,1
7195,Background,612,336,1
7196,Nose,292,46,1
7196,Neck,306,78,1
7196,RShoulder,278,78,1
7196,RElbow,278,117,1
7196,LShoulder,320,78,1
7196,LElbow,347,117,1
7196,RHip,292,180,1
7196,RKnee,278,234,1
7196,RAnkle,306,313,1
7196,LHip,320,180,1
7196,LKnee,306,242,1
7196,LAnkle,320,313,1
7196,REye,278,46,1
7196,LEye,292,39,1
7196,REar,278,46,1
7196,LEar,306,46,1
7196,Background,612,336,1
7197,Nose,292,46,1
7197,Neck,306,78,1
7197,RShoulder,278,78,1
7197,RElbow,278,125,1
7197,LShoulder,320,78,1
7197,LElbow,347,117,1
7197,RHip,292,180,1
7197,RKnee,278,234,1
7197,RAnkle,306,313,1
7197,LHip,320,180,1
7197,LKnee,306,242,1
7197,LAnkle,320,313,1
7197,REye,278,39,1
7197,LEye,292,39,1
7197,REar,278,46,1
7197,LEar,306,46,1
7197,Background,612,336,1
7198,Nose,292,46,1
7198,Neck,306,78,1
7198,RShoulder,278,78,1
7198,RElbow,278,125,1
7198,LShoulder,320,78,1
7198,LElbow,347,125,1
7198,RHip,292,180,1
7198,RKnee,278,234,1
7198,RAnkle,306,313,1
7198,LHip,320,180,1
7198,LKnee,306,242,1
7198,REye,278,39,1
7198,LEye,292,39,1
7198,REar,278,46,1
7198,LEar,306,46,1
7198,Background,612,336,1
7199,Nose,278,46,1
7199,Neck,306,78,1
7199,RShoulder,278,78,1
7199,RElbow,278,125,1
7199,LShoulder,320,78,1
7199,LElbow,347,125,1
7199,RHip,292,180,1
7199,RKnee,278,234,1
7199,RAnkle,306,313,1
7199,LHip,320,180,1
7199,LKnee,306,242,1
7199,REye,278,39,1
7199,LEye,292,39,1
7199,REar,278,46,1
7199,LEar,306,46,1
7199,Background,612,336,1
7200,Nose,278,46,1
7200,Neck,306,78,1
7200,RShoulder,278,78,1
7200,RElbow,278,117,1
7200,LShoulder,320,78,1
7200,LElbow,347,125,1
7200,RHip,292,180,1
7200,RKnee,278,234,1
7200,RAnkle,306,313,1
7200,LHip,320,180,1
7200,LKnee,306,242,1
7200,LAnkle,320,313,1
7200,REye,278,39,1
7200,LEye,292,39,1
7200,REar,278,46,1
7200,LEar,306,46,1
7200,Background,612,336,1
7201,Nose,278,46,1
7201,Neck,306,78,1
7201,RShoulder,278,78,1
7201,RElbow,278,125,1
7201,LShoulder,320,78,1
7201,LElbow,347,125,1
7201,RHip,292,180,1
7201,RKnee,278,234,1
7201,RAnkle,306,313,1
7201,LHip,320,180,1
7201,LKnee,306,242,1
7201,LAnkle,320,313,1
7201,REye,278,39,1
7201,LEye,292,39,1
7201,REar,278,46,1
7201,LEar,306,46,1
7201,Background,612,336,1
7202,Nose,292,46,1
7202,Neck,306,78,1
7202,RShoulder,278,78,1
7202,RElbow,278,125,1
7202,RWrist,278,164,1
7202,LShoulder,320,78,1
7202,LElbow,347,125,1
7202,RHip,292,180,1
7202,RKnee,292,242,1
7202,RAnkle,306,313,1
7202,LHip,320,180,1
7202,LKnee,306,242,1
7202,LAnkle,320,313,1
7202,REye,278,39,1
7202,LEye,292,39,1
7202,REar,278,46,1
7202,LEar,306,46,1
7202,Background,612,336,1
7203,Nose,292,46,1
7203,Neck,306,78,1
7203,RShoulder,278,78,1
7203,RElbow,278,125,1
7203,RWrist,278,164,1
7203,LShoulder,320,78,1
7203,LElbow,347,125,1
7203,RHip,292,180,1
7203,RKnee,292,242,1
7203,RAnkle,306,305,1
7203,LHip,320,180,1
7203,LKnee,306,242,1
7203,LAnkle,320,313,1
7203,REye,278,39,1
7203,LEye,292,39,1
7203,REar,278,46,1
7203,LEar,306,46,1
7203,Background,612,336,1
7204,Nose,292,46,1
7204,Neck,306,78,1
7204,RShoulder,278,78,1
7204,RElbow,278,125,1
7204,RWrist,278,164,1
7204,LShoulder,320,78,1
7204,LElbow,347,125,1
7204,RHip,292,180,1
7204,RKnee,292,242,1
7204,RAnkle,306,305,1
7204,LHip,320,180,1
7204,LKnee,320,242,1
7204,LAnkle,320,313,1
7204,REye,278,39,1
7204,LEye,292,39,1
7204,REar,278,46,1
7204,LEar,306,46,1
7204,Background,612,336,1
7205,Nose,292,46,1
7205,Neck,306,78,1
7205,RShoulder,278,78,1
7205,RElbow,278,125,1
7205,RWrist,278,164,1
7205,LShoulder,320,78,1
7205,LElbow,347,125,1
7205,RHip,292,180,1
7205,RKnee,292,242,1
7205,RAnkle,306,305,1
7205,LHip,320,180,1
7205,LKnee,306,242,1
7205,LAnkle,320,305,1
7205,REye,278,39,1
7205,LEye,292,39,1
7205,REar,278,46,1
7205,LEar,306,46,1
7205,Background,612,336,1
7206,Nose,292,46,1
7206,Neck,306,78,1
7206,RShoulder,278,78,1
7206,RElbow,278,125,1
7206,RWrist,278,164,1
7206,LShoulder,320,78,1
7206,LElbow,347,125,1
7206,RHip,292,180,1
7206,RKnee,292,242,1
7206,RAnkle,306,305,1
7206,LHip,320,180,1
7206,LKnee,320,242,1
7206,LAnkle,320,305,1
7206,REye,278,39,1
7206,LEye,292,39,1
7206,REar,278,46,1
7206,LEar,306,46,1
7206,Background,612,336,1
7207,Nose,292,46,1
7207,Neck,306,78,1
7207,RShoulder,278,78,1
7207,RElbow,278,125,1
7207,RWrist,278,164,1
7207,LShoulder,320,78,1
7207,LElbow,347,125,1
7207,RHip,292,180,1
7207,RKnee,292,242,1
7207,RAnkle,306,305,1
7207,LHip,320,180,1
7207,LKnee,320,242,1
7207,LAnkle,320,305,1
7207,REye,278,39,1
7207,LEye,292,39,1
7207,REar,278,46,1
7207,LEar,306,46,1
7207,Background,612,336,1
7208,Nose,292,46,1
7208,Neck,306,78,1
7208,RShoulder,278,78,1
7208,RElbow,278,125,1
7208,RWrist,278,164,1
7208,LShoulder,320,78,1
7208,LElbow,347,125,1
7208,RHip,292,180,1
7208,RKnee,292,242,1
7208,RAnkle,306,305,1
7208,LHip,320,180,1
7208,LKnee,320,242,1
7208,LAnkle,320,305,1
7208,REye,278,39,1
7208,LEye,292,39,1
7208,REar,278,46,1
7208,LEar,306,46,1
7208,Background,612,336,1
7209,Nose,292,46,1
7209,Neck,306,78,1
7209,RShoulder,278,78,1
7209,RElbow,278,125,1
7209,RWrist,278,164,1
7209,LShoulder,320,78,1
7209,LElbow,347,125,1
7209,RHip,292,180,1
7209,RKnee,292,242,1
7209,RAnkle,306,305,1
7209,LHip,320,180,1
7209,LKnee,320,242,1
7209,LAnkle,320,305,1
7209,REye,278,39,1
7209,LEye,292,39,1
7209,REar,278,46,1
7209,LEar,306,46,1
7209,Background,612,336,1
7210,Nose,292,46,1
7210,Neck,306,78,1
7210,RShoulder,278,78,1
7210,RElbow,278,125,1
7210,RWrist,278,164,1
7210,LShoulder,320,78,1
7210,LElbow,347,125,1
7210,RHip,292,172,1
7210,RKnee,292,242,1
7210,RAnkle,306,305,1
7210,LHip,320,180,1
7210,LKnee,320,242,1
7210,LAnkle,320,305,1
7210,REye,278,39,1
7210,LEye,292,39,1
7210,REar,278,46,1
7210,LEar,306,46,1
7210,Background,612,336,1
7211,Nose,292,46,1
7211,Neck,306,78,1
7211,RShoulder,278,78,1
7211,RElbow,278,125,1
7211,RWrist,292,156,1
7211,LShoulder,320,78,1
7211,LElbow,347,125,1
7211,RHip,292,172,1
7211,RKnee,292,242,1
7211,RAnkle,306,305,1
7211,LHip,320,180,1
7211,LKnee,320,242,1
7211,LAnkle,320,305,1
7211,REye,278,39,1
7211,LEye,292,39,1
7211,REar,278,46,1
7211,LEar,306,46,1
7211,Background,612,336,1
7212,Nose,292,46,1
7212,Neck,306,78,1
7212,RShoulder,278,78,1
7212,RElbow,278,125,1
7212,RWrist,292,156,1
7212,LShoulder,320,78,1
7212,LElbow,347,125,1
7212,RHip,292,172,1
7212,RKnee,292,242,1
7212,RAnkle,306,305,1
7212,LHip,320,180,1
7212,LKnee,320,242,1
7212,LAnkle,320,305,1
7212,REye,278,39,1
7212,LEye,292,39,1
7212,REar,278,46,1
7212,LEar,306,46,1
7212,Background,612,336,1
7213,Nose,292,46,1
7213,Neck,306,78,1
7213,RShoulder,278,78,1
7213,RElbow,278,125,1
7213,RWrist,292,156,1
7213,LShoulder,320,78,1
7213,LElbow,347,125,1
7213,RHip,292,180,1
7213,RKnee,292,250,1
7213,RAnkle,306,313,1
7213,LHip,320,180,1
7213,LKnee,320,250,1
7213,LAnkle,320,313,1
7213,REye,278,39,1
7213,LEye,292,39,1
7213,REar,278,46,1
7213,LEar,306,46,1
7213,Background,612,336,1
7214,Nose,292,46,1
7214,Neck,306,78,1
7214,RShoulder,278,78,1
7214,RElbow,278,125,1
7214,RWrist,278,164,1
7214,LShoulder,320,78,1
7214,LElbow,347,125,1
7214,RHip,292,180,1
7214,RKnee,292,242,1
7214,RAnkle,306,305,1
7214,LHip,320,180,1
7214,LKnee,320,250,1
7214,LAnkle,320,313,1
7214,REye,278,39,1
7214,LEye,292,39,1
7214,REar,278,46,1
7214,LEar,306,46,1
7214,Background,612,336,1
7215,Nose,292,46,1
7215,Neck,306,78,1
7215,RShoulder,278,78,1
7215,RElbow,278,125,1
7215,RWrist,292,156,1
7215,LShoulder,320,78,1
7215,LElbow,347,125,1
7215,RHip,292,180,1
7215,RKnee,292,250,1
7215,RAnkle,306,305,1
7215,LHip,320,180,1
7215,LKnee,320,250,1
7215,LAnkle,320,313,1
7215,REye,278,39,1
7215,LEye,292,39,1
7215,REar,278,46,1
7215,LEar,306,46,1
7215,Background,612,336,1
7216,Nose,292,46,1
7216,Neck,306,78,1
7216,RShoulder,278,78,1
7216,RElbow,278,125,1
7216,RWrist,292,156,1
7216,LShoulder,320,78,1
7216,LElbow,347,125,1
7216,RHip,292,180,1
7216,RKnee,292,250,1
7216,RAnkle,306,305,1
7216,LHip,320,180,1
7216,LKnee,320,250,1
7216,LAnkle,320,313,1
7216,REye,278,39,1
7216,LEye,292,39,1
7216,REar,278,46,1
7216,LEar,306,46,1
7216,Background,612,336,1
7217,Nose,292,46,1
7217,Neck,306,78,1
7217,RShoulder,278,78,1
7217,RElbow,278,125,1
7217,RWrist,292,156,1
7217,LShoulder,320,78,1
7217,LElbow,347,125,1
7217,RHip,292,180,1
7217,RKnee,292,250,1
7217,RAnkle,306,305,1
7217,LHip,320,180,1
7217,LKnee,320,250,1
7217,LAnkle,320,305,1
7217,REye,278,39,1
7217,LEye,292,39,1
7217,REar,278,46,1
7217,LEar,306,46,1
7217,Background,612,336,1
7218,Nose,292,46,1
7218,Neck,306,78,1
7218,RShoulder,278,78,1
7218,RElbow,278,125,1
7218,RWrist,292,156,1
7218,LShoulder,320,78,1
7218,LElbow,347,125,1
7218,RHip,292,180,1
7218,RKnee,292,250,1
7218,RAnkle,306,305,1
7218,LHip,320,180,1
7218,LKnee,320,250,1
7218,LAnkle,320,305,1
7218,REye,278,39,1
7218,LEye,292,39,1
7218,REar,278,46,1
7218,LEar,306,46,1
7218,Background,612,336,1
7219,Nose,292,46,1
7219,Neck,306,78,1
7219,RShoulder,278,78,1
7219,RElbow,278,125,1
7219,RWrist,278,164,1
7219,LShoulder,320,78,1
7219,LElbow,347,125,1
7219,RHip,292,180,1
7219,RKnee,292,250,1
7219,RAnkle,306,305,1
7219,LHip,320,180,1
7219,LKnee,320,250,1
7219,LAnkle,320,305,1
7219,REye,278,39,1
7219,LEye,292,39,1
7219,REar,278,46,1
7219,LEar,306,46,1
7219,Background,612,336,1
7220,Nose,292,46,1
7220,Neck,306,78,1
7220,RShoulder,278,78,1
7220,RElbow,278,125,1
7220,RWrist,278,164,1
7220,LShoulder,320,78,1
7220,LElbow,347,125,1
7220,RHip,292,180,1
7220,RKnee,292,250,1
7220,RAnkle,306,305,1
7220,LHip,320,180,1
7220,LKnee,320,250,1
7220,LAnkle,320,305,1
7220,REye,278,39,1
7220,LEye,292,39,1
7220,REar,278,46,1
7220,LEar,306,46,1
7220,Background,612,336,1
7221,Nose,292,46,1
7221,Neck,306,78,1
7221,RShoulder,278,78,1
7221,RElbow,278,125,1
7221,RWrist,292,156,1
7221,LShoulder,320,78,1
7221,LElbow,347,125,1
7221,RHip,292,180,1
7221,RKnee,292,250,1
7221,RAnkle,306,305,1
7221,LHip,320,180,1
7221,LKnee,320,250,1
7221,LAnkle,320,305,1
7221,REye,278,39,1
7221,LEye,292,39,1
7221,REar,278,46,1
7221,LEar,306,46,1
7221,Background,612,336,1
7222,Nose,292,46,1
7222,Neck,306,78,1
7222,RShoulder,278,78,1
7222,RElbow,278,125,1
7222,RWrist,292,156,1
7222,LShoulder,320,78,1
7222,LElbow,347,125,1
7222,RHip,292,180,1
7222,RKnee,292,250,1
7222,RAnkle,306,305,1
7222,LHip,320,180,1
7222,LKnee,320,250,1
7222,LAnkle,320,305,1
7222,REye,278,39,1
7222,LEye,292,39,1
7222,REar,278,46,1
7222,LEar,306,46,1
7222,Background,612,336,1
7223,Nose,292,46,1
7223,Neck,306,78,1
7223,RShoulder,278,78,1
7223,RElbow,278,125,1
7223,RWrist,292,156,1
7223,LShoulder,320,78,1
7223,LElbow,347,125,1
7223,RHip,292,180,1
7223,RKnee,292,250,1
7223,RAnkle,306,305,1
7223,LHip,320,180,1
7223,LKnee,320,250,1
7223,REye,278,39,1
7223,LEye,292,39,1
7223,REar,278,46,1
7223,LEar,306,46,1
7223,Background,612,336,1
7224,Nose,292,46,1
7224,Neck,306,78,1
7224,RShoulder,278,78,1
7224,RElbow,278,125,1
7224,RWrist,292,156,1
7224,LShoulder,320,78,1
7224,LElbow,347,125,1
7224,RHip,292,180,1
7224,RKnee,292,250,1
7224,RAnkle,306,305,1
7224,LHip,320,180,1
7224,LKnee,320,250,1
7224,REye,278,39,1
7224,LEye,292,39,1
7224,REar,278,46,1
7224,LEar,306,46,1
7224,Background,612,336,1
7225,Nose,292,46,1
7225,Neck,306,78,1
7225,RShoulder,278,78,1
7225,RElbow,278,125,1
7225,RWrist,292,156,1
7225,LShoulder,320,78,1
7225,LElbow,347,125,1
7225,RHip,292,180,1
7225,RKnee,292,250,1
7225,RAnkle,306,313,1
7225,LHip,320,180,1
7225,LKnee,320,250,1
7225,LAnkle,320,305,1
7225,REye,278,39,1
7225,LEye,292,39,1
7225,REar,278,46,1
7225,LEar,306,46,1
7225,Background,612,336,1
7226,Nose,292,46,1
7226,Neck,306,78,1
7226,RShoulder,278,78,1
7226,RElbow,278,125,1
7226,RWrist,292,156,1
7226,LShoulder,320,78,1
7226,LElbow,347,125,1
7226,RHip,292,180,1
7226,RKnee,292,250,1
7226,RAnkle,306,313,1
7226,LHip,320,180,1
7226,LKnee,320,250,1
7226,LAnkle,320,305,1
7226,REye,278,39,1
7226,LEye,292,39,1
